,vehicle_id,vehicle_type,nr_of_stops,stopping_station_ids
883,L4881,L,23,"[u'008885001', u'008885522', u'008884855', u'008884715', u'008884004', u'008884541', u'008884566', u'008881000', u'008881125', u'008881158', u'008881166', u'008881190', u'008886074', u'008886066', u'008886058', u'008886041', u'008886009', u'008886587', u'008886561', u'008886553', u'008886504', u'008886546', u'008895505']"
884,L4882,L,23,"[u'008885001', u'008885522', u'008884855', u'008884715', u'008884004', u'008884541', u'008884566', u'008881000', u'008881125', u'008881158', u'008881166', u'008881190', u'008886074', u'008886066', u'008886058', u'008886041', u'008886009', u'008886587', u'008886561', u'008886553', u'008886504', u'008886546', u'008895505']"
885,L4887,L,23,"[u'008885001', u'008885522', u'008884855', u'008884715', u'008884004', u'008884541', u'008884566', u'008881000', u'008881125', u'008881158', u'008881166', u'008881190', u'008886074', u'008886066', u'008886058', u'008886041', u'008886009', u'008886587', u'008886561', u'008886553', u'008886504', u'008886546', u'008895505']"
886,L4891,L,23,"[u'008885001', u'008885522', u'008884855', u'008884715', u'008884004', u'008884541', u'008884566', u'008881000', u'008881125', u'008881158', u'008881166', u'008881190', u'008886074', u'008886066', u'008886058', u'008886041', u'008886009', u'008886587', u'008886561', u'008886553', u'008886504', u'008886546', u'008895505']"
887,L4893,L,8,"[u'008885001', u'008885522', u'008884855', u'008884715', u'008884004', u'008884541', u'008884566', u'008881000']"
888,L4967,L,20,"[u'008863008', u'008863461', u'008863453', u'008863446', u'008863438', u'008863404', u'008843430', u'008843406', u'008843307', u'008843323', u'008843331', u'008843349', u'008843240', u'008843208', u'008843224', u'008843166', u'008843158', u'008843141', u'008843133', u'008841004']"
889,L4986,L,20,"[u'008841004', u'008843133', u'008843141', u'008843158', u'008843166', u'008843224', u'008843208', u'008843240', u'008843349', u'008843331', u'008843323', u'008843307', u'008843406', u'008843430', u'008863404', u'008863438', u'008863446', u'008863453', u'008863461', u'008863008']"
890,L5018,L,13,"[u'008844420', u'008844404', u'008844347', u'008844339', u'008844321', u'008844313', u'008844206', u'008844008', u'008844057', u'008844545', u'008844503', u'008844644', u'008015345']"
891,L5041,L,13,"[u'008015345', u'008844644', u'008844503', u'008844545', u'008844057', u'008844008', u'008844206', u'008844313', u'008844321', u'008844339', u'008844347', u'008844404', u'008844420']"
892,L5156,L,9,"[u'008841400', u'008841434', u'008841442', u'008841459', u'008841467', u'008841327', u'008841319', u'008841202', u'008841004']"
893,L5165,L,9,"[u'008841400', u'008841434', u'008841442', u'008841459', u'008841467', u'008841327', u'008841319', u'008841202', u'008841004']"
894,L5178,L,9,"[u'008841004', u'008841202', u'008841319', u'008841327', u'008841467', u'008841459', u'008841442', u'008841434', u'008841400']"
895,L5189,L,9,"[u'008841004', u'008841202', u'008841319', u'008841327', u'008841467', u'008841459', u'008841442', u'008841434', u'008841400']"
896,L5268,L,11,"[u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842036', u'008844271', u'008844255', u'008844230', u'008844206', u'008844008']"
897,L5277,L,11,"[u'008844008', u'008844206', u'008844230', u'008844255', u'008844271', u'008842036', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608']"
898,L5280,L,11,"[u'008844008', u'008844206', u'008844230', u'008844255', u'008844271', u'008842036', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608']"
899,L5287,L,11,"[u'008844008', u'008844206', u'008844230', u'008844255', u'008844271', u'008842036', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608']"
900,L554,L,25,"[u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
901,L5555,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
902,L5557,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
903,L556,L,25,"[u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
904,L5562,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
905,L5565,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
906,L5566,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
907,L5567,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
908,L5568,L,21,"[u'008841673', u'008841665', u'008841608', u'008841525', u'008841558', u'008841004', u'008842002', u'008842630', u'008842648', u'008842655', u'008842663', u'008842689', u'008842705', u'008842838', u'008842846', u'008842853', u'008864469', u'008864451', u'008864436', u'008864410', u'008864345']"
909,L557,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
910,L5583,L,21,"[u'008864345', u'008864410', u'008864436', u'008864451', u'008864469', u'008842853', u'008842846', u'008842838', u'008842705', u'008842689', u'008842663', u'008842655', u'008842648', u'008842630', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608', u'008841665', u'008841673']"
911,L5585,L,21,"[u'008864345', u'008864410', u'008864436', u'008864451', u'008864469', u'008842853', u'008842846', u'008842838', u'008842705', u'008842689', u'008842663', u'008842655', u'008842648', u'008842630', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608', u'008841665', u'008841673']"
912,L5589,L,21,"[u'008864345', u'008864410', u'008864436', u'008864451', u'008864469', u'008842853', u'008842846', u'008842838', u'008842705', u'008842689', u'008842663', u'008842655', u'008842648', u'008842630', u'008842002', u'008841004', u'008841558', u'008841525', u'008841608', u'008841665', u'008841673']"
913,L559,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
914,L560,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
915,L562,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
916,L563,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
917,L564,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
918,L567,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
919,L569,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
920,L570,L,28,"[u'008891553', u'008891629', u'008891033', u'008891009', u'008891116', u'008891124', u'008891132', u'008891140', u'008891157', u'008891165', u'008892056', u'008892031', u'008892007', u'008893013', u'008893039', u'008893567', u'008893559', u'008893542', u'008893534', u'008893526', u'008893518', u'008893401', u'008822160', u'008822145', u'008822137', u'008822111', u'008822053', u'008822004']"
921,L576,L,22,"[u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
922,L577,L,22,"[u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
923,L579,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
924,L582,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
925,L583,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
926,L584,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
927,L585,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
928,L586,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
929,L587,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
930,L5877,L,7,"[u'008866001', u'008866118', u'008862018', u'008866142', u'008866175', u'008866258', u'008865003']"
931,L588,L,28,"[u'008822004', u'008822053', u'008822111', u'008822137', u'008822145', u'008822160', u'008893401', u'008893518', u'008893526', u'008893534', u'008893542', u'008893559', u'008893567', u'008893039', u'008893013', u'008892007', u'008892031', u'008892056', u'008891165', u'008891157', u'008891140', u'008891132', u'008891124', u'008891116', u'008891009', u'008891033', u'008891629', u'008891553']"
